campus_id_code,program_id_code,program_name
7,285,Bachelor of Science in Information Technology
7,388,Bachelor of Science in Information Technology
7,443,Bachelor of Science in Information Technology
7,444,Bachelor of Science in Information Technology
7,737,Bachelor of Science in Information Technology
7,749,Bachelor of Science in Information Technology
7,814,Bachelor of Science in Information Technology
7,525,Bachelor of Science in Oil and Gas Management
7,583,Bachelor of Science in Oil and Gas Management
7,630,Bachelor of Science in Oil and Gas Management
7,473,Bachelor of Science with Education
7,476,Bachelor of Science with Education
7,555,Bachelor of Science with Education
7,568,Bachelor of Science with Education
7,569,Bachelor of Science with Education
7,570,Bachelor of Science with Education
7,595,Bachelor of Science with Education
7,596,Bachelor of Science with Education
7,597,Bachelor of Science with Education
7,988,Bachelor of Science with Education (AIO)
7,989,Bachelor of Science with Education (AIO)
7,990,Bachelor of Science with Education (AIO)
7,991,Bachelor of Science with Education (AIO)
7,992,Bachelor of Science with Education (AIO)
7,1024,Bachelor of Science with Education (AIO)
7,1043,Bachelor of Science with Education (AIO)
7,1077,Bachelor of Science with Education (AIO)
7,1096,Bachelor of Science with Education (AIO)
7,1177,Bachelor of Science with Education (AIO)
7,549,Bachelor of Science with Education (Mathematics/Economics)
7,571,Bachelor of Science with Education (Physics/Chemistry)
7,738,Bachelor of Science with Education (mtc/Geography)
7,771,Bachelor of Science with Education (mtc/Geography)
7,979,Bachelor of Social Work
7,980,Bachelor of Social Work
7,1001,Bachelor of Social Work
7,141,Bachelor of Social Work and Social Administration
7,212,Bachelor of Social Work and Social Administration
7,282,Bachelor of Social Work and Social Administration
7,386,Bachelor of Social Work and Social Administration
7,404,Bachelor of Social Work and Social Administration
7,435,Bachelor of Social Work and Social Administration
7,436,Bachelor of Social Work and Social Administration
7,437,Bachelor of Social Work and Social Administration
7,528,Bachelor of Social Work and Social Administration
7,575,Bachelor of Social Work and Social Administration
7,1002,Bachelor of Social Work and Social Administration
7,1003,Bachelor of Social Work and Social Administration
7,1047,Bachelor of Social Work and Social Administration
7,1092,Bachelor of Social Work and Social Administration
7,1103,Bachelor of Social Work and Social Administration
7,1150,Bachelor of Social Work and Social Administration
7,1165,Bachelor of Social Work and Social Administration
7,1173,Bachelor of Social Work and Social Administration
7,1174,Bachelor of Social Work and Social Administration
7,10,Bachelor of Tourism and Hospitality Management
7,1006,Bachelor of Tourism and Hospitality Management
7,927,Bachelor of Visual Arts and Design
7,796,"CISCO CCNA (1 Module UGX 300,000)"
7,833,"CISCO IT Essentials (UGX 350,000)"
7,497,Certificate In Business Administration
7,698,Certificate In Business Administration
7,1109,Certificate In Business Administration
7,304,Certificate In Child Development And Children's Ministry
7,395,Certificate In Child Development And Children's Ministry
7,463,Certificate In Child Development And Children's Ministry
7,1143,Certificate In Child Development And Children's Ministry
7,498,Certificate In Information Technology
7,697,Certificate In Information Technology
7,500,Certificate In Journalism And Media Studies
7,1056,Certificate In Journalism And Media Studies
7,1172,Certificate in Administrative Law
7,464,Certificate in Theology
7,499,Certificate in Theology
7,530,Certificate in Theology
7,757,Certificate in Theology
7,781,Certificate in Theology
7,853,Certificate in Theology
7,887,Certificate in Theology
7,1086,Certificate in Theology
7,1093,Certificate in Theology
7,832,"Cyber Security (UGX 300,000)"
7,18,Diploma In Health Administration
7,7,Diploma In Procurement And Logistics Management
7,34,Diploma In Procurement And Logistics Management
7,56,Diploma In Procurement And Logistics Management
7,62,Diploma In Procurement And Logistics Management
7,593,Diploma In Procurement And Logistics Management
7,792,Diploma In Procurement And Logistics Management
7,1111,Diploma In Procurement And Logistics Management
7,1181,Diploma In Procurement And Logistics Management
7,9,Diploma In Project Planning And Management
7,38,Diploma In Project Planning And Management
7,65,Diploma In Project Planning And Management
7,66,Diploma In Project Planning And Management
7,495,Diploma In Project Planning And Management
7,518,Diploma In Project Planning And Management
7,440,Diploma In Public Administration And Management
7,441,Diploma In Public Administration And Management
7,501,Diploma In Public Administration And Management
7,519,Diploma In Public Administration And Management
7,580,Diploma In Public Administration And Management
7,1012,Diploma In Public Administration And Management
7,1104,Diploma In Public Administration And Management
7,1145,Diploma In Public Administration And Management
7,1146,Diploma In Public Administration And Management
7,309,Diploma In Theology
7,346,Diploma In Theology
7,349,Diploma In Theology
7,352,Diploma In Theology
7,391,Diploma In Theology
7,756,Diploma In Theology
7,311,Diploma In Theology (modular)
7,462,Diploma In Theology (modular)
7,780,Diploma In Theology (modular)
7,1088,Diploma In Theology (modular)
7,2,Diploma in Business Administration
7,29,Diploma in Business Administration
7,50,Diploma in Business Administration
7,53,Diploma in Business Administration
7,393,Diploma in Business Administration
7,505,Diploma in Business Administration
7,517,Diploma in Business Administration
7,592,Diploma in Business Administration
7,791,Diploma in Business Administration
7,1027,Diploma in Business Administration
7,1060,Diploma in Business Administration
7,1075,Diploma in Business Administration
7,1110,Diploma in Business Administration
7,1180,Diploma in Business Administration
7,357,Diploma in Child Development and Children's Ministry
7,458,Diploma in Child Development and Children's Ministry
7,760,Diploma in Child Development and Children's Ministry
7,1144,Diploma in Child Development and Children's Ministry
7,761,Diploma in Christian Ministries
7,637,Diploma in Education
7,644,Diploma in Education
7,817,Diploma in Education
7,820,Diploma in Education
7,870,Diploma in Education
7,871,Diploma in Education
7,872,Diploma in Education
7,650,Diploma in Education (Primary)
7,806,Diploma in Education (Primary)
7,873,Diploma in Education (Primary)(English/Art)
7,507,Diploma in Education (Primary)(Math/Sports Science)
7,807,Diploma in Education (Primary)(Math/Sports Science)
7,86,Diploma in Entrepreneurship and Information Technology
7,394,Diploma in Entrepreneurship and Information Technology
7,445,Diploma in Entrepreneurship and Information Technology
7,446,Diploma in Entrepreneurship and Information Technology
7,582,Diploma in Entrepreneurship and Information Technology
7,496,Diploma in Environmental Studies
7,351,Diploma in Guidance and Counselling
7,837,Diploma in Guidance and Counselling
7,798,Diploma in Information Technology
7,799,Diploma in Information Technology
7,811,Diploma in Information Technology
7,931,Diploma in Information Technology
7,932,Diploma in Information Technology
7,993,Diploma in Information Technology
7,403,Diploma in Journalism and Mass Communication
7,1057,Diploma in Journalism and Mass Communication
7,863,Diploma in Journalism and Strategic Communication
7,967,Diploma in Journalism and Strategic Communication
7,1058,Diploma in Journalism and Strategic Communication
7,881,Diploma in Law
7,882,Diploma in Law
7,1017,Diploma in Law
7,1028,Diploma in Law
7,364,Diploma in Nursing
7,874,Diploma in Nursing
7,142,Diploma in Social Work and Social Administration
7,280,Diploma in Social Work and Social Administration
7,392,Diploma in Social Work and Social Administration
7,447,Diploma in Social Work and Social Administration
7,448,Diploma in Social Work and Social Administration
7,449,Diploma in Social Work and Social Administration
7,520,Diploma in Social Work and Social Administration
7,581,Diploma in Social Work and Social Administration
7,1004,Diploma in Social Work and Social Administration
7,1048,Diploma in Social Work and Social Administration
7,1105,Diploma in Social Work and Social Administration
7,1147,Diploma in Social Work and Social Administration
7,1148,Diploma in Social Work and Social Administration
7,1149,Diploma in Social Work and Social Administration
7,401,Diploma in Theology
7,459,Diploma in Theology
7,594,Diploma in Theology
7,748,Diploma in Theology
7,779,Diploma in Theology
7,854,Diploma in Theology
7,1087,Diploma in Theology
7,1094,Diploma in Theology
7,926,Diploma in Visual Art and Design
7,529,Diploma of Environmental Science and Disaster Management
7,201,Doctor of Ministry
7,1069,Doctor of Ministry
7,982,"Doctor of Philosophy (PhD.) in Journalism, Media and Communication"
7,1154,"Doctor of Philosophy (PhD.) in Journalism, Media and Communication"
7,831,Doctor of Philosophy in Agricultural Systems and Value Chain Management
7,572,Doctor of Philosophy in Education Administration and Management
7,1119,Doctor of Philosophy in Education Administration and Management
7,211,Doctor of Philosophy in Literature
7,1139,Doctor of Philosophy in Literature
7,324,Doctor of Philosophy in Theology
7,1068,Doctor of Philosophy in Theology
7,202,Executive Master of Business Administration
7,671,Executive Master of Business Administration
7,801,Global Health Emphasis
7,1030,Global Health Emphasis
7,672,Higher Education Certificate
7,677,Higher Education Certificate (Arts)
7,894,Higher Education Certificate (Arts)
7,973,Higher Education Certificate (Arts)
7,981,Higher Education Certificate (Arts)
7,1019,Higher Education Certificate (Arts)
7,1035,Higher Education Certificate (Arts)
7,1039,Higher Education Certificate (Arts)
7,1040,Higher Education Certificate (Arts)
7,1046,Higher Education Certificate (Arts)
7,1081,Higher Education Certificate (Arts)
7,1085,Higher Education Certificate (Arts)
7,1099,Higher Education Certificate (Arts)
7,1166,Higher Education Certificate (Arts)
7,678,Higher Education Certificate (Biological Sciences)
7,1020,Higher Education Certificate (Biological Sciences)
7,1036,Higher Education Certificate (Biological Sciences)
7,1038,Higher Education Certificate (Biological Sciences)
7,1082,Higher Education Certificate (Biological Sciences)
7,679,Higher Education Certificate (Physical Sciences)
7,1021,Higher Education Certificate (Physical Sciences)
7,1037,Higher Education Certificate (Physical Sciences)
7,1083,Higher Education Certificate (Physical Sciences)
7,1138,Higher Education Certificate (Physical Sciences)
7,895,Higher Education Certificate (Sciences)
7,1034,Higher Education Certificate (Sciences)
7,1041,Higher Education Certificate (Sciences)
7,1084,Higher Education Certificate (Sciences)
7,1100,Higher Education Certificate (Sciences)
7,1160,Higher Education Certificate (Sciences)
7,945,Higher Education Certificate(Blended)
7,803,Interdisciplinary Emphasis (IE)
7,1031,Interdisciplinary Emphasis (IE)
7,511,Kkkk
7,163,Master of Arts in Child Development
7,1164,Master of Arts in Child Development
7,185,Master of Arts in Counseling Psychology
7,1126,Master of Arts in Counseling Psychology
7,96,Master of Arts in Journalism and Media Studies
7,198,Master of Arts in Journalism and Media Studies
7,1155,Master of Arts in Journalism and Media Studies
7,972,Master of Arts in Journalism and Strategic Communication
7,1156,Master of Arts in Journalism and Strategic Communication
7,332,Master of Arts in Literature
7,1140,Master of Arts in Literature
7,15,Master of Arts in Organisational Leadership and Management
7,1118,Master of Arts in Organisational Leadership and Management
7,84,Master of Arts in Strategic Communication
7,875,Master of Arts in Strategic Communication
7,1153,Master of Arts in Strategic Communication
7,195,Master of Arts in Theology
7,1062,Master of Arts in Theology
7,295,Master of Arts in Theology (focus On Transformational Urban Leadership)
7,325,Master of Arts in Theology (modular)
7,1063,Master of Arts in Theology (modular)
7,326,Master of Arts in Theology and Development
7,479,Master of Arts in Theology and Development
7,1064,Master of Arts in Theology and Development
7,192,Master of Arts in Theology and Health Care Management
7,1157,Master of Arts in Theology and Health Care Management
7,191,Master of Arts in Translation and Language Development
7,483,Master of Arts in Translation and Language Development
7,527,Master of Arts in Translation and Language Development
7,1141,Master of Arts in Translation and Language Development
7,1161,Master of Business - Oil and Gas
7,209,Master of Business Administration
7,279,Master of Business Administration
7,374,Master of Business Administration
7,477,Master of Business Administration
7,478,Master of Business Administration
7,557,Master of Business Administration
7,558,Master of Business Administration
7,1112,Master of Business Administration
7,1113,Master of Business Administration
7,203,Master of Business Administration in Oil and Gas Management
7,407,Master of Business Administration in Oil and Gas Management
7,522,Master of Business Administration in Oil and Gas Management
7,556,Master of Business Administration in Oil and Gas Management
7,997,Master of Construction Project Management
7,184,Master of Development Monitoring and Evaluation
7,1127,Master of Development Monitoring and Evaluation
7,183,Master of Development Studies
7,456,Master of Development Studies
7,484,Master of Development Studies
7,1128,Master of Development Studies
7,189,Master of Divinity
7,333,Master of Divinity
7,1065,Master of Divinity
7,1066,Master of Divinity
7,876,Master of Education Administration and Management
7,877,Master of Education Administration and Management
7,878,Master of Education Administration and Management
7,1120,Master of Education Administration and Management
7,276,Master of Education in Administration and Planning
7,481,Master of Education in Administration and Planning
7,506,Master of Education in Administration and Planning
7,521,Master of Education in Administration and Planning
7,1121,Master of Education in Administration and Planning
7,920,Master of Education in Curriculum Studies
7,1122,Master of Education in Curriculum Studies
7,482,"Master of Education, Management and Administration222"
7,921,Master of Educational Psychology
7,1169,Master of Educational Psychology
7,929,Master of Governance and International Relations
7,1130,Master of Governance and International Relations
7,922,Master of Higher Education Pedagogy and Leadership
7,1170,Master of Higher Education Pedagogy and Leadership
7,815,Master of Human Resource Management
7,947,Master of Human Resource Management
7,1114,Master of Human Resource Management
7,274,Master of Human Resource Management in Education
7,1123,Master of Human Resource Management in Education
7,139,Master of Information Technology
7,284,Master of Information Technology
7,450,Master of Information Technology
7,451,Master of Information Technology
7,452,Master of Information Technology
7,720,Master of Information Technology
7,1163,Master of International Business Law
7,406,Master of Laws in International Business Law
7,923,Master of Laws in International Business Law
7,1135,Master of Laws in International Business Law
7,1162,Master of Laws in International Business Law
7,289,Master of Laws in International Energy Law and Policy
7,405,Master of Laws in International Energy Law and Policy
7,1136,Master of Laws in International Energy Law and Policy
7,290,Master of Laws in Oil and Gas
7,523,Master of Laws in Oil and Gas
7,924,Master of Laws in Oil and Gas
7,1137,Master of Laws in Oil and Gas
7,291,Master of Library and Information Studies
7,1142,Master of Library and Information Studies
7,925,Master of Midwifery and Women’s Health Science
7,21,Master of Nursing Science
7,188,Master of Public Administration and Management
7,453,Master of Public Administration and Management
7,1131,Master of Public Administration and Management
7,330,Master of Public Health
7,747,Master of Public Health
7,995,Master of Public Health
7,996,Master of Public Health
7,19,Master of Public Health Leadership
7,797,Master of Public Health Leadership
7,293,Master of Public Health Leadership (international)
7,165,Master of Research and Public Policy
7,288,Master of Research and Public Policy
7,1132,Master of Research and Public Policy
7,175,Master of Science in Agribusiness Management and Entrepreneurship
7,971,Master of Science in Agriculture
7,94,Master of Science in Agriculture and Rural Development
7,95,Master of Science in Agriculture by Research
7,828,Master of Science in Computer Science
7,933,Master of Science in Computer Science
7,939,Master of Science in Computer Science
7,830,Master of Science in Data Science and Analytics
7,943,Master of Science in Data Science and Analytics
7,524,Master of Science in Environmental Health and Safety Management
7,782,Master of Science in Environmental Science and Management
7,90,Master of Science in Environmental Science by Research
7,22,Master of Science in Human Nutrition
7,205,Master of Science in Procurement and Supply Chain Management
7,207,Master of Science in Procurement and Supply Chain Management
7,585,Master of Science in Procurement and Supply Chain Management
7,1116,Master of Science in Procurement and Supply Chain Management
7,177,Master of Science in Water and Sanitation
7,208,Master of Social Work
7,286,Master of Social Work
7,480,Master of Social Work
7,1134,Master of Social Work
7,948,Master of Theological Studies
7,1067,Master of Theological Studies
7,1159,PhD in Business and Management
7,331,PostGraduate Diploma In Christian Ministries
7,396,PostGraduate Diploma In Christian Ministries
7,1158,PostGraduate Diploma In Christian Ministries
7,489,Postgraduate Diploma In Alcohol And Substance Abuse Counseling
7,664,Postgraduate Diploma In Higher Education
7,1171,Postgraduate Diploma In Higher Education
7,200,Postgraduate Diploma In Human Resource Management
7,485,Postgraduate Diploma In Human Resource Management
7,816,Postgraduate Diploma In Human Resource Management
7,960,Postgraduate Diploma In Human Resource Management
7,1117,Postgraduate Diploma In Human Resource Management
7,486,Postgraduate Diploma In Project Planning
7,187,Postgraduate Diploma In Public Administration And Management
7,400,Postgraduate Diploma In Public Administration And Management
7,457,Postgraduate Diploma In Public Administration And Management
7,502,Postgraduate Diploma In Public Administration And Management
7,1133,Postgraduate Diploma In Public Administration And Management
7,941,Postgraduate Diploma in Computer Science
7,942,Postgraduate Diploma in Computer Science
7,919,Postgraduate Diploma in Data Science and Analytics
7,944,Postgraduate Diploma in Data Science and Analytics
7,402,Postgraduate Diploma in Development Monitoring and Evaluation
7,432,Postgraduate Diploma in Development Monitoring and Evaluation
7,1129,Postgraduate Diploma in Development Monitoring and Evaluation
7,353,Postgraduate Diploma in Education
7,356,Postgraduate Diploma in Education
7,397,Postgraduate Diploma in Education
7,590,Postgraduate Diploma in Education
7,1124,Postgraduate Diploma in Education
7,1125,Postgraduate Diploma in Education
7,812,Postgraduate Diploma in Sustainable Business and Renewable Energy
7,1115,Postgraduate Diploma in Sustainable Business and Renewable Energy
7,294,Postgraduate Diploma in Water and Sanitation
7,398,Postgraduate Diploma in Water and Sanitation
7,834,"Python Programming (UGX 300,000)"
7,804,Social Work Emphasis (SWE) J
7,1032,Social Work Emphasis (SWE) J
7,800,Social Work Emphasis (SWE) S
7,1033,Social Work Emphasis (SWE) S
7,283,University Bridging Year
9,132,Bachelor Of Arts With Education
9,133,Bachelor Of Arts With Education
9,171,Bachelor Of Arts With Education
9,248,Bachelor Of Arts With Education
9,251,Bachelor Of Arts With Education
9,252,Bachelor Of Arts With Education
9,256,Bachelor Of Arts With Education
9,260,Bachelor Of Arts With Education
9,261,Bachelor Of Arts With Education
9,265,Bachelor Of Arts With Education
9,269,Bachelor Of Arts With Education
9,277,Bachelor Of Arts With Education
9,409,Bachelor Of Arts With Education
9,410,Bachelor Of Arts With Education
9,414,Bachelor Of Arts With Education
9,417,Bachelor Of Arts With Education
9,418,Bachelor Of Arts With Education
9,420,Bachelor Of Arts With Education
9,424,Bachelor Of Arts With Education
9,429,Bachelor Of Arts With Education
9,430,Bachelor Of Arts With Education
9,538,Bachelor Of Arts With Education
9,541,Bachelor Of Arts With Education
9,544,Bachelor Of Arts With Education
9,548,Bachelor Of Arts With Education
9,598,Bachelor Of Arts With Education
9,599,Bachelor Of Arts With Education
9,600,Bachelor Of Arts With Education
9,602,Bachelor Of Arts With Education
9,603,Bachelor Of Arts With Education
9,607,Bachelor Of Arts With Education
9,610,Bachelor Of Arts With Education
9,615,Bachelor Of Arts With Education
9,618,Bachelor Of Arts With Education
9,624,Bachelor Of Arts With Education
9,718,Bachelor Of Arts With Education
9,719,Bachelor Of Arts With Education
9,732,Bachelor Of Arts With Education
9,745,Bachelor Of Arts With Education
9,746,Bachelor Of Arts With Education
9,766,Bachelor Of Arts With Education
9,778,Bachelor Of Arts With Education
9,805,Bachelor Of Arts With Education
9,855,Bachelor Of Arts With Education
9,856,Bachelor Of Arts With Education
9,896,Bachelor Of Arts With Education
9,901,Bachelor Of Arts With Education
9,416,Bachelor Of Arts With Education X
9,542,Bachelor Of Arts with Education
9,808,Bachelor Of Arts with Education
9,131,Bachelor Of Education
9,344,Bachelor Of Education
9,363,Bachelor Of Education
9,368,Bachelor Of Education
9,372,Bachelor Of Education
9,376,Bachelor Of Education
9,377,Bachelor Of Education
9,378,Bachelor Of Education
9,379,Bachelor Of Education
9,381,Bachelor Of Education
9,461,Bachelor Of Education
9,467,Bachelor Of Education
9,560,Bachelor Of Education
9,566,Bachelor Of Education
9,586,Bachelor Of Education
9,621,Bachelor Of Education
9,622,Bachelor Of Education
9,627,Bachelor Of Education
9,628,Bachelor Of Education
9,636,Bachelor Of Education
9,639,Bachelor Of Education
9,640,Bachelor Of Education
9,645,Bachelor Of Education
9,646,Bachelor Of Education
9,647,Bachelor Of Education
9,667,Bachelor Of Education
9,668,Bachelor Of Education
9,669,Bachelor Of Education
9,777,Bachelor Of Education
9,793,Bachelor Of Education
9,813,Bachelor Of Education
9,826,Bachelor Of Education
9,835,Bachelor Of Education
9,836,Bachelor Of Education
9,838,Bachelor Of Education
9,841,Bachelor Of Education
9,842,Bachelor Of Education
9,845,Bachelor Of Education
9,846,Bachelor Of Education
9,847,Bachelor Of Education
9,850,Bachelor Of Education
9,851,Bachelor Of Education
9,859,Bachelor Of Education
9,860,Bachelor Of Education
9,861,Bachelor Of Education
9,864,Bachelor Of Education
9,868,Bachelor Of Education
9,888,Bachelor Of Education
9,375,Bachelor Of Education (English/Literature)
9,631,Bachelor Of Education (English/Literature)
9,561,Bachelor Of Education (GEOG/CRE)
9,625,Bachelor Of Education (GEOG/CRE)
9,643,Bachelor Of Education (GEOG/CRE)
9,880,Bachelor Of Education (GEOG/CRE)
9,373,Bachelor Of Education (Geography/CRE)
9,425,Bachelor Of Education (Geography/CRE)
9,865,Bachelor Of Education (Geography/CRE)
9,427,Bachelor Of Education (MATH/GEOG)
9,629,Bachelor Of Education (MATH/GEOG)
9,649,Bachelor Of Education (MATH/GEOG)
9,731,Bachelor Of Education (MATH/GEOG)
9,752,Bachelor Of Education (MATH/GEOG)
9,829,Bachelor Of Education (Math/Sports Science)
9,794,Bachelor Of Education (Primary)(Art/English)
9,471,Bachelor Of Education (Primary)(CRE/SST)
9,359,Bachelor Of Education (Primary)(English/Kiswahili)
9,371,Bachelor Of Education (Primary)(Math/Physical Science)
9,370,Bachelor Of Education (Primary)(Mathematics/Sports Science)
9,648,Bachelor Of Education (Primary)(Mathematics/Sports Science)
9,350,Bachelor Of Education (Primary)(Music DM)
9,345,Bachelor Of Education (Secondary)(Agriculture Double Main)
9,883,Bachelor Of Education (Secondary)(Agriculture Double Main)
9,891,Bachelor Of Education (Secondary)(Agriculture Double Main)
9,977,Bachelor Of Education (Secondary)(Agriculture/ICT)
9,465,Bachelor Of Education (Secondary)(Art - Double Main)
9,626,Bachelor Of Education (Secondary)(Art - Double Main)
9,762,Bachelor Of Education (Secondary)(Art - Double Main)
9,858,Bachelor Of Education (Secondary)(Art - Double Main)
9,763,Bachelor Of Education (Secondary)(Art DM)
9,765,Bachelor Of Education (Secondary)(Art DM)
9,849,Bachelor Of Education (Secondary)(Art DM)
9,885,Bachelor Of Education (Secondary)(Biology/Computer)
9,675,Bachelor Of Education (Secondary)(Biology/Math)
9,366,Bachelor Of Education (Secondary)(Business Studies)
9,470,Bachelor Of Education (Secondary)(CRE/English)
9,839,Bachelor Of Education (Secondary)(CRE/English)
9,892,Bachelor Of Education (Secondary)(Chemistry/Computer)
9,666,Bachelor Of Education (Secondary)(Economics/Geography)
9,869,Bachelor Of Education (Secondary)(Geography/Entrepreneurship)
9,365,Bachelor Of Education (Secondary)(Geography/Math)
9,428,Bachelor Of Education (Secondary)(Geography/Math)
9,469,Bachelor Of Education (Secondary)(Geography/Math)
9,852,Bachelor Of Education (Secondary)(Geography/Math)
9,893,Bachelor Of Education (Secondary)(History/Luganda)
9,348,Bachelor Of Education (Secondary)(Kiswahili Double Main)
9,886,Bachelor Of Education (Secondary)(Math/Computer)
9,889,Bachelor Of Education (Secondary)(Math/Computer)
9,976,Bachelor Of Education (Secondary)(Math/Computer)
9,736,Bachelor Of Education (Secondary)(Math/Physics)
9,795,Bachelor Of Education (Secondary)(Mathematics/Economics)
9,827,Bachelor Of Education (Secondary)(Mathematics/Entrepreneurship)
9,267,Bachelor Of Education (Secondary)(Mathematics/Physics)
9,423,Bachelor Of Education (Secondary)(Mathematics/Physics)
9,554,Bachelor Of Education 1
9,564,Bachelor Of Education 1
9,563,Bachelor Of Education 10
9,562,Bachelor Of Education 11
9,125,Bachelor Of Education 2
9,129,Bachelor Of Education 2
9,867,Bachelor Of Education(Agriculture/Biology)
9,974,Bachelor Of Education(Math/PE)
9,89,Bachelor Of Science In Agricultural Education Andextension
9,268,Bachelor Of Science With Education
9,422,Bachelor Of Science With Education
9,431,Bachelor Of Science With Education
9,546,Bachelor Of Science With Education
9,619,Bachelor Of Science With Education
9,775,Bachelor Of Science With Education
9,130,Bachelor Of Sciences With Education (computer Education)
9,182,Bachelor Of With Education(kiswahili)
9,670,Bachelor of Administrative and Secretarial Studies
9,72,Bachelor of Agricultural Science and Entrepreneurship
9,688,Bachelor of Agricultural Science and Entrepreneurship
9,689,Bachelor of Agricultural Science and Entrepreneurship
9,694,Bachelor of Agricultural Science and Entrepreurship (base)
9,176,Bachelor of Arts With Education
9,186,Bachelor of Arts With Education
9,259,Bachelor of Arts With Education
9,408,Bachelor of Arts With Education
9,601,Bachelor of Arts With Education
9,696,Bachelor of Arts With Education
9,930,Bachelor of Arts in Journalism and Mass Communication
9,951,Bachelor of Arts in Journalism and Mass Communication
9,1025,Bachelor of Arts in Journalism and Mass Communication
9,1054,Bachelor of Arts in Journalism and Mass Communication
9,148,Bachelor of Arts in Languages
9,80,Bachelor of Arts in Mass Communication
9,390,Bachelor of Arts in Mass Communication
9,1026,Bachelor of Arts in Mass Communication
9,1055,Bachelor of Arts in Mass Communication
9,147,Bachelor of Arts with Education
9,173,Bachelor of Arts with Education
9,255,Bachelor of Arts with Education
9,257,Bachelor of Arts with Education
9,258,Bachelor of Arts with Education
9,264,Bachelor of Arts with Education
9,271,Bachelor of Arts with Education
9,272,Bachelor of Arts with Education
9,275,Bachelor of Arts with Education
9,411,Bachelor of Arts with Education
9,413,Bachelor of Arts with Education
9,415,Bachelor of Arts with Education
9,475,Bachelor of Arts with Education
9,540,Bachelor of Arts with Education
9,543,Bachelor of Arts with Education
9,547,Bachelor of Arts with Education
9,604,Bachelor of Arts with Education
9,606,Bachelor of Arts with Education
9,612,Bachelor of Arts with Education
9,616,Bachelor of Arts with Education
9,620,Bachelor of Arts with Education
9,623,Bachelor of Arts with Education
9,717,Bachelor of Arts with Education
9,744,Bachelor of Arts with Education
9,783,Bachelor of Arts with Education
9,784,Bachelor of Arts with Education
9,786,Bachelor of Arts with Education
9,787,Bachelor of Arts with Education
9,788,Bachelor of Arts with Education
9,789,Bachelor of Arts with Education
9,539,Bachelor of Arts with Education (CRE/ECON)
9,253,Bachelor of Arts with Education (CRE/Luganda)
9,879,Bachelor of Arts with Education (ENT/MATH)
9,810,Bachelor of Arts with Education (Economics/Entrepreneurship)
9,809,Bachelor of Arts with Education (English/Geography)
9,270,Bachelor of Arts with Education (Geography/Luganda)
9,545,Bachelor of Arts with Education (HIST/ECON)
9,785,Bachelor of Arts with Education (History/Computer)
9,262,Bachelor of Arts with Education (History/Kiswahili)
9,983,Bachelor of Arts with Education(AIO)
9,984,Bachelor of Arts with Education(AIO)
9,985,Bachelor of Arts with Education(AIO)
9,986,Bachelor of Arts with Education(AIO)
9,987,Bachelor of Arts with Education(AIO)
9,994,Bachelor of Arts with Education(AIO)
9,1023,Bachelor of Arts with Education(AIO)
9,1042,Bachelor of Arts with Education(AIO)
9,1076,Bachelor of Arts with Education(AIO)
9,1078,Bachelor of Arts with Education(AIO)
9,1095,Bachelor of Arts with Education(AIO)
9,1176,Bachelor of Arts with Education(AIO)
9,1,Bachelor of Business Administration
9,24,Bachelor of Business Administration
9,46,Bachelor of Business Administration
9,47,Bachelor of Business Administration
9,48,Bachelor of Business Administration
9,49,Bachelor of Business Administration
9,382,Bachelor of Business Administration
9,513,Bachelor of Business Administration
9,514,Bachelor of Business Administration
9,589,Bachelor of Business Administration
9,739,Bachelor of Business Administration
9,743,Bachelor of Business Administration
9,790,Bachelor of Business Administration
9,998,Bachelor of Business Administration
9,1059,Bachelor of Business Administration
9,1070,Bachelor of Business Administration
9,1106,Bachelor of Business Administration
9,1178,Bachelor of Business Administration
9,1179,Bachelor of Business Administration
9,4,Bachelor of Business Computing
9,151,Bachelor of Child Development and Children's Ministry
9,383,Bachelor of Child Development and Children's Ministry
9,16,Bachelor of Community Health
9,550,Bachelor of Community Leadership and Development
9,551,Bachelor of Computational Science
9,168,Bachelor of Dental Surgery
9,13,Bachelor of Development Economics
9,100,Bachelor of Development Studies
9,385,Bachelor of Development Studies
9,433,Bachelor of Development Studies
9,576,Bachelor of Development Studies
9,1167,Bachelor of Development Studies
9,99,Bachelor of Development and Social Entrepreneurship
9,526,Bachelor of Development and Social Entrepreneurship
9,553,Bachelor of Development and Social Entrepreneurship
9,578,Bachelor of Development and Social Entrepreneurship
9,1013,Bachelor of Development and Social Entrepreneurship
9,1051,Bachelor of Development and Social Entrepreneurship
9,1089,Bachelor of Development and Social Entrepreneurship
9,1101,Bachelor of Development and Social Entrepreneurship
9,146,Bachelor of Divinity
9,384,Bachelor of Divinity
9,1052,Bachelor of Divinity
9,197,Bachelor of Divinity (Modular)
9,776,Bachelor of Divinity (Modular)
9,1053,Bachelor of Divinity (Modular)
9,11,Bachelor of Economics and Management
9,40,Bachelor of Economics and Management
9,491,Bachelor of Economics and Management
9,515,Bachelor of Economics and Management
9,1029,Bachelor of Economics and Management
9,1071,Bachelor of Economics and Management
9,358,Bachelor of Education
9,362,Bachelor of Education
9,367,Bachelor of Education
9,426,Bachelor of Education
9,472,Bachelor of Education
9,588,Bachelor of Education
9,638,Bachelor of Education
9,652,Bachelor of Education
9,653,Bachelor of Education
9,857,Bachelor of Education
9,862,Bachelor of Education
9,866,Bachelor of Education
